ppm_group	neutral_mass	intensity	is_precursor_deisotoped
0	211.7818777749483	76722.05078125	false
1	211.81901913641644	96965.97265625	false
2	211.85617044016783	91424.41015625	false
3	211.89330996917735	66132.73046875	false
4	212.0085265156185	722649.6015625	false
5	212.59647962007227	41557.6875	false
6	212.6336566927076	46832.3203125	false
7	212.67077040373226	43161.2265625	false
8	212.70787607607107	29959.59375	false
9	213.4476249280241	22920.998046875	false
10	215.02072255366843	75238.91015625	false
11	228.4968733171023	3090465.12890625	false
12	255.95365731550706	100848.15844726562	false
13	263.01922633733403	29130.967163085938	false
14	273.9642726416819	1649917.2321777344	false
15	287.0306092123591	370512.3239746094	false
16	288.014631136444	445316.5380859375	false
17	305.04113679924836	2237989.1953125	false
18	306.0251524185702	2883933.5024414062	false
19	308.02926003019707	16668.429931640625	false
20	311.04186206798664	284234.4345703125	false
21	323.051723624588	777920.7845458984	false
22	324.03570504950164	675798.6633300781	false
23	327.03673765288244	136933.84130859375	false
24	329.0524133303077	2336533.2080078125	false
25	345.04703538777204	1267337.41796875	false
26	346.0081742001897	35126.3115234375	false
27	347.062697943602	1003770.3754882812	false
28	357.9834478977143	272956.2558288574	false
29	363.0575961680054	335861.36572265625	false
30	367.9806133171622	51932.84326171875	false
31	385.0071929712087	979821.0397949219	false
32	385.99123135127496	1512444.0971679688	false
33	387.9955708029849	46252.029296875	false
34	402.0464916553706	72182.58544921875	false
35	403.0174819075209	240552.59838867188	false
36	404.0018521775724	259950.04638671875	false
37	409.01848423233577	1373576.9584960938	false
38	409.9249592556222	32696.037353515625	false
39	419.0725762036162	429516.95166015625	false
40	420.05661209583155	351622.05078125	false
41	422.5346092682929	39038.86328125	false
42	425.01335886063555	748650.0579833984	false
43	427.0289349359157	81259.12255859375	false
44	428.0810034766409	75569.53588104248	false
45	431.17286892986425	187832.533203125	false
46	437.1381850396768	3535690.965576172	false
47	439.13373795293177	63527.509765625	false
48	439.14349929602736	26451.5908203125	false
49	441.0680751640581	47037.283203125	false
50	443.08382939728665	157583.30419921875	false
51	455.1486307719527	6636425.936279297	false
52	457.14434889146975	210227.85400390625	false
53	457.15404444215784	105774.16943359375	false
54	459.07874573108984	298122.7478027344	false
55	471.1433459178337	17615.957763671875	false
56	475.1625866728543	311743.86572265625	false
