ppm_group	neutral_mass	intensity	is_precursor_deisotoped
0	212.00746931454486	238659.94921875	false
1	273.9628537270309	585574.5500488281	false
2	287.02930076008823	19840.62255859375	false
3	288.01316857078206	88265.68225097656	false
4	305.0395527346749	366921.9025878906	false
5	306.0235772019711	687682.7449951172	false
6	311.0402159236892	107949.90002441406	false
7	323.05003746556366	121801.65197753906	false
8	324.03409147543516	238121.64379882812	false
9	327.0350081648329	170458.9073486328	false
10	329.05068778202576	770980.4064941406	false
11	345.04539631011096	1376481.7596435547	false
12	347.06109071450294	296895.15234375	false
13	357.9817071569262	93268.87890625	false
14	363.05589640455105	451295.26110839844	false
15	377.0969078216015	68990.0419921875	false
16	385.0054472257417	233620.85302734375	false
17	385.98940617917197	660923.6877441406	false
18	395.1070046270594	19451.203125	false
19	403.9998997994032	90360.7705078125	false
20	409.01645871305954	424405.3703613281	false
21	410.85615872633747	16583.294189453125	false
22	410.911974377518	34363.03662109375	false
23	410.9677936743233	32741.39892578125	false
24	411.02336293333155	30378.678955078125	false
25	419.0705794164605	33766.232421875	false
26	420.0545151523825	17734.019287109375	false
27	425.0113602327021	891992.3395996094	false
28	431.17077047469706	50235.55126953125	false
29	437.1360159669471	1294479.449584961	false
30	439.13137433371577	21702.357421875	false
31	441.0659319146686	30653.26220703125	false
32	443.02165957878856	75163.0673828125	false
33	443.0816068493322	73052.01416015625	false
34	453.130834421798	240898.13623046875	false
35	455.1464685823864	2313979.8361816406	false
36	457.0625752304037	45763.551513671875	false
37	457.1422075450233	56522.365234375	false
38	459.0764915497679	357639.5634765625	false
39	471.1413348865504	421517.458984375	false
40	475.1603101555284	195502.40625	false
41	478.42214088478914	21378.91162109375	false
42	482.01042395948275	23365.16162109375	false
43	491.12760486477487	32788.21630859375	false
44	493.12622918547777	62895.076171875	false
45	499.0364007758217	148955.73486328125	false
46	500.02058311767877	335475.7556152344	false
47	505.03736833946704	28180.18701171875	false
48	521.0314967120453	93945.11083984375	false
49	523.0475913241316	176112.33447265625	false
50	537.115898050234	241929.45654296875	false
51	539.0424700515615	573134.0825195312	false
52	555.1262756304997	824359.6420898438	false
53	569.177567301265	55093.36669921875	false
54	570.1191063715639	17967.12353515625	false
55	571.104114742313	122465.50341796875	false
56	572.1348094002195	46730.02001953125	false
57	573.118732190121	61653.962646484375	false
58	579.986315523495	84223.42016601562	false
59	587.0568509669188	24153.623291015625	false
60	588.1293572504743	20736.01123046875	false
61	588.4453387545584	30365.23291015625	false
62	589.1138564741832	159005.14794921875	false
63	594.1293241104158	25435.9248046875	false
64	600.9978207936454	16645.6357421875	false
65	603.0143111976342	25856.799072265625	false
66	603.8513963865058	32176.78662109375	false
67	603.9476912719538	14489.2998046875	false
68	604.1013903312682	21811.285400390625	false
69	612.1406587551928	161192.79907226562	false
70	616.0808914386972	71224.6484375	false
71	616.6186855935322	24547.193359375	false
72	617.0636622562637	74901.0517578125	false
73	619.0083501397539	135960.29248046875	false
74	621.1647745290637	16660.458251953125	false
75	628.1355476816457	25899.24267578125	false
76	632.0739518096102	21556.05615234375	false
77	633.058943091057	178901.857421875	false
78	634.090133993428	439018.38671875	false
79	635.0744970915757	577413.8901367188	false
80	644.766816852618	25496.140625	false
81	649.1442236512182	40688.7890625	false
82	650.0847939205698	238231.57568359375	false
83	651.0691997427516	989623.5329589844	false
84	651.1470209325823	570066.033203125	false
85	652.1003080763752	25337.72265625	false
86	653.0870009288699	179855.05444335938	false
87	656.0852739617073	76744.255859375	false
88	658.1020004534399	56606.59423828125	false
89	668.0950829686128	73665.23876953125	false
90	669.0793577970537	258189.96240234375	false
91	672.1697191095618	33849.7421875	false
92	674.0964139052363	521734.0068359375	false
93	683.1203072962071	89046.65771484375	false
94	686.2213582624962	78451.34765625	false
95	687.122884591951	17561.298583984375	false
96	690.0914100378486	296596.24609375	false
97	692.107368858264	107836.669921875	false
98	694.6067707714933	258340.59375	false
99	697.030063577792	28605.9482421875	false
100	699.0795375621369	26720.580078125	false
101	701.1294124505957	52716.91357421875	false
102	704.2313351120894	2073514.4626464844	false
103	706.116696752868	28841.58982205747	false
104	706.2362755441486	27195.4287109375	false
105	708.101470397378	30985.5966796875	false
106	712.0411208874889	21364.02099609375	false
107	713.0247514177855	142726.91284179688	false
108	714.0561983689024	178455.873046875	false
109	715.04091700453	368579.3278808594	false
110	720.2262492611042	293255.3466796875	false
111	722.1423449619243	211341.05981445312	false
112	730.0510067564196	165585.46948242188	false
113	731.0350725138783	633378.9897460938	false
114	731.1126387390306	335264.1953125	false
115	732.0663804423228	20647.019287109375	false
116	735.1163922409655	23621.109375	false
117	736.0521459045751	30094.9765625	false
118	737.9453852391911	66018.68994140625	false
119	740.1515590683567	22048.029296875	false
120	742.2111560246533	54952.32080078125	false
121	747.0904700832488	17907.14208984375	false
122	748.1213124256963	70418.4873046875	false
123	749.0464748259053	72843.2314453125	false
124	749.1047412154753	57647.50653379115	false
125	752.0464238232888	46955.3994140625	false
126	754.0618482490854	193287.54052734375	false
127	756.0955803421225	31940.751953125	false
128	763.0865047239968	67076.44775390625	false
129	764.1162697630023	60464.22265625	false
130	765.1002312041819	291293.19482421875	false
131	766.1867050273843	301033.49365234375	false
132	770.0572207358474	189399.466796875	false
133	772.0719937901139	17535.88232421875	false
134	772.1166065271481	20414.66357421875	false
135	782.1816671540748	38663.48828125	false
136	783.4446567181428	46365.197265625	false
137	784.1971363909676	1770441.4367675781	false
138	784.7808773263474	19684.65869140625	false
139	786.2018359375762	706142.1630859375	false
140	792.4550928101751	39734.42355696821	false
141	797.1506990125351	47403.49658203125	false
142	800.1919158356873	208808.21630859375	false
143	803.2619482774033	47978.18505859375	false
144	804.211385950123	350869.36474609375	false
145	806.2343752383839	22677.689384209054	false
146	806.4739385208223	56314.62841796875	false
147	812.3715811734071	23541.52587890625	false
148	815.1005737289934	17550.291259765625	false
149	815.6017548412353	44346.1015625	false
150	816.2389643086774	23517.403144043084	false
151	820.572544857905	240297.9069231283	false
152	820.6831850060813	32957.07704883964	false
153	822.6325716810771	54087.14794921875	false
154	823.4623308532275	16882.08984375	false
155	826.5316699764455	15576.35302734375	false
156	826.7314049379768	80862.802734375	false
157	826.9328898582593	75656.63623046875	false
158	827.056101876688	106223.81420898438	false
159	828.0866736999484	49891.39794921875	false
160	828.9233522207824	68409.94080269718	false
161	829.0716178366813	162270.056640625	false
162	829.1242196730225	80360.51220703125	false
163	829.7308890204008	29256.4873046875	false
164	832.7964760345706	48114.564453125	false
165	832.8654751652382	19878.9296875	false
166	833.6889166428037	41780.1025390625	true
167	835.5782604435828	719620.0131835938	false
168	835.6894200271784	396626.97412109375	false
169	835.8005935192012	147185.93017578125	false
170	836.1731200271633	37603.875	false
171	836.4366804828004	21542.64990234375	false
172	837.4667317225475	151686.5244140625	false
173	837.5779415553804	42480.69921875	false
174	837.6897962964451	32548.896484375	false
175	840.6250420319498	23774.964001535125	false
176	845.0651576349865	310575.0146484375	false
177	851.1293999790452	38672.18421327196	false
178	851.6742904617164	19741.839299123712	false
179	853.1344822955632	32657.157930145666	false
180	857.1199561864191	33617.3271484375	false
181	857.4557484784325	17549.98193359375	false
182	860.1232814415116	20285.74462890625	false
183	865.3734722843985	53317.8115234375	false
184	865.6241205252483	33945.39755677663	false
185	866.0769358545241	40784.86328125	false
186	866.1664024888286	1977350.8410644531	false
187	866.2930292242739	15918.94287109375	false
188	867.6329618013416	22093.8046875	false
189	868.0937871672639	170912.88232421875	false
190	868.1721496872685	91119.7705078125	false
191	875.1315398406629	21102.398323030742	false
192	875.745108557775	33932.634765625	false
193	877.1163158555778	26365.6533203125	false
194	878.4599351480888	40072.203125	false
195	884.0885171864609	133072.134765625	false
196	884.1770463398751	763473.4233398438	false
197	885.005733074271	24647.697265625	false
198	885.5419047374226	34518.841796875	false
199	885.7431702471147	33741.69780868443	false
200	889.3402565613545	24876.00830078125	false
201	892.6282379860008	54291.560546875	false
202	898.2279437488723	46875.20703125	false
203	898.2608470120749	20117.71923828125	false
204	898.6550272205396	75692.013671875	false
205	900.1533599204445	140924.26806640625	false
206	901.385685293657	31843.716308241088	false
207	902.2651104761351	43230.4833984375	false
208	902.8536238049198	54904.4140625	false
209	902.9986336992605	45031.9326171875	false
210	903.1360386035187	64757.80336557685	false
211	903.3009567395379	108403.568359375	false
212	905.760107467305	19157.43212890625	false
213	907.2631379237138	45346.71630859375	false
214	908.511313954318	32665.989947989532	false
215	912.5942498989807	25412.8203125	false
216	916.1451951224196	32909.86672382242	false
217	918.1638268804011	155709.1787109375	false
218	921.1449045798691	228392.4609375	false
219	923.392808981063	76415.861328125	false
220	923.5150795571979	65151.67776996085	false
221	925.0300397436707	15120.04833984375	false
222	926.2708344356251	49505.74951171875	false
223	930.972831798951	24649.66015625	false
224	933.3020506879941	29310.6318359375	false
225	936.2070144814273	18277.359375	false
226	937.0221460706402	67137.08137633547	false
227	939.0233818739267	964559.2994599142	true
228	940.025160673511	133322.95263671875	false
229	940.1511926042793	62273.5654296875	false
230	941.098248455417	176445.3232421875	false
231	941.8071731866125	58601.5244140625	false
232	942.0243652376423	107793.03540039062	false
233	942.1509315311041	52343.66046142578	false
234	945.3148479526607	28882.099261577787	false
235	947.1724804009515	18823.93359375	false
236	948.0590012585502	14817.46044921875	false
237	957.0901628591876	195057.58935546875	false
238	959.1013176256779	22408.93505859375	false
239	962.1057341858917	63929.61474609375	false
240	963.4932714921121	58521.0634765625	false
241	964.1397469433259	27018.671875	false
242	975.1018520794737	42127.1455078125	false
243	980.1202868596708	659857.1884765625	false
244	980.1976167598856	1638959.259765625	false
245	982.2027326995999	27993.26025390625	false
246	987.2212453244393	21036.6689453125	false
247	991.1507469814525	16190.27753368878	false
248	996.114227919081	213667.77978515625	false
249	998.1285873643387	223565.325713413	false
250	998.7964271374053	17412.978515625	false
251	999.1299587191642	22324.89443940873	false
252	1006.7629283246855	41239.771484375	false
253	1012.1741859353472	30101.599609375	false
254	1014.1222504269432	49735.05615234375	false
255	1016.1733845000282	15532.584228515625	false
256	1017.124507231258	21450.9736328125	false
257	1021.0635900995737	96636.2109375	false
258	1028.1660262678863	214720.2099609375	false
259	1030.1800039515883	15820.61865234375	false
260	1031.2670792288154	158888.6865234375	false
261	1031.946930773046	20529.62060546875	false
262	1035.135099286303	30387.53955078125	false
263	1037.0583070933583	209342.9532470703	false
264	1037.1557423229428	22607.470059755557	false
265	1038.1517019102434	44166.0341796875	false
266	1047.261151695382	41275.898681640625	false
267	1049.276590106934	2415954.7512817383	false
268	1060.0859140474236	360896.384765625	false
269	1060.1633084462756	1008004.2692871094	false
270	1065.2717407340856	315634.03967285156	false
271	1074.744457380393	49160.2939453125	false
272	1075.1540747703068	35032.60693359375	false
273	1076.0813382562364	158525.66357421875	false
274	1078.173803885869	79980.10705566406	false
275	1089.2718111224588	11213.911010742188	false
276	1108.1317353004147	53639.19775390625	false
277	1110.1460849676325	234060.12744140625	false
278	1111.232050576445	188401.9916381836	false
279	1114.1070110377807	26089.47607421875	false
280	1115.2518843526755	586221.138671875	false
281	1126.2020905693403	28344.31201171875	false
282	1127.229026501711	36985.82940673828	false
283	1129.2432153089899	250412.14196777344	false
284	1133.261912332995	859449.9992675781	false
285	1145.2377447930398	51945.725830078125	false
286	1147.1533497058203	16967.052001953125	false
287	1149.163071947154	37946.6513671875	false
288	1151.0886143499145	54914.49169921875	false
289	1174.1170052537113	57524.42834472656	false
290	1190.112067159537	146001.0166015625	false
291	1193.1358665498403	19888.492919921875	false
292	1195.2173686843487	2787025.5872802734	false
293	1204.2503531703712	22316.43505859375	false
294	1207.2049563480177	64280.552734375	false
295	1213.2276824448843	519082.1184082031	false
296	1220.2487757979095	111145.52404785156	false
297	1222.1619713622144	21210.8115234375	false
298	1229.1320100179119	21813.33740234375	false
299	1254.082819991623	18341.205078125	false
300	1254.1596731138293	20217.8896484375	false
301	1263.2103401980803	46883.9130859375	false
302	1284.2188641550088	92524.78698730469	false
303	1285.2383647280947	132403.66748046875	false
304	1286.1419487709993	532167.4245605469	false
305	1300.2119983903028	28591.058349609375	false
306	1303.2466105483109	26807.0927734375	false
307	1309.2484442496357	1228066.8583374023	false
308	1324.1797842166613	172583.03515625	false
309	1325.164730319009	85279.7001953125	false
310	1337.29054765635	127517.4267578125	false
311	1343.1705268611659	33865.19482421875	false
312	1344.1775532449724	40087.4931640625	false
313	1353.28505353812	38808.548095703125	false
314	1355.300341546789	2007712.3371582031	false
315	1357.2168729921991	76801.12609863281	false
316	1365.2036140258679	156611.2218017578	false
317	1366.1104239902584	192760.98608398438	false
318	1371.2952581902814	303559.2098388672	false
319	1373.2127056072816	129733.9697265625	false
320	1381.1203412605025	87604.48364257812	false
321	1386.1310528440729	20235.14697265625	false
322	1389.2148458380052	188299.38392247734	false
323	1405.1376866158837	117064.21313476562	false
324	1416.1697229312542	61415.12451171875	false
325	1417.2558656320261	226021.68530273438	false
326	1420.2913511960264	2057179.6768798828	false
327	1433.2516347741553	37584.19482421875	false
328	1435.26703323802	1640531.6060791016	false
329	1436.738085918565	39705.52001953125	false
330	1437.17931385088	19313.2470703125	false
331	1438.2128882793209	21779.8251953125	false
332	1438.3046318245206	801458.6235351562	false
333	1451.2625891043522	175000.36083984375	false
334	1453.1769800439881	85496.24815725224	false
335	1458.2158812120642	64636.921875	false
336	1479.1567744670751	102155.4658203125	false
337	1479.231131053327	58253.46435546875	false
338	1480.1421476158926	65527.791748046875	false
339	1492.2026975133283	34638.16069378439	false
340	1495.1511624632224	106086.74291992188	false
341	1500.257380837809	3018690.407348633	false
342	1502.2199805767073	28814.111328125	false
343	1503.2638981238752	78290.7158203125	false
344	1512.199138909981	95403.92236328125	false
345	1518.1777484113686	49034.652099609375	false
346	1518.2704153118013	697441.3874511719	false
