ppm_group	neutral_mass	intensity	is_precursor_deisotoped
0	203.74280650199992	23653.724609375	false
1	203.77995834984992	27379.380859375	false
2	207.1480546236346	27832.322265625	false
3	207.1837374782203	38223.87890625	false
4	207.21953653612974	35983.296875	false
5	207.25527023315774	27442.74609375	false
6	209.30010197418395	38385.015625	false
7	209.33733442407853	119582.76953125	false
8	209.37446005468436	141851.03125	false
9	209.41158086807744	120598.8203125	false
10	209.44876558502443	93159.0625	false
11	209.48576837977603	32132.08984375	false
12	210.11424286671857	27902.201171875	false
13	210.1514062840875	65381.47265625	false
14	210.188506091988	77544.7578125	false
15	210.2256505290927	69529.1875	false
16	210.26278671728195	50822.5078125	false
17	210.29986689313355	26664.259765625	false
18	210.81904477567923	26121.908203125	false
19	210.85612372118985	29812.1875	false
20	210.89333589447685	27370.361328125	false
21	211.63314538224975	22568.87109375	false
22	211.67029150740677	26380.23046875	false
23	211.7074013344498	22977.330078125	false
24	214.89462689929059	84732.048828125	false
25	214.93184813068817	215279.453125	false
26	214.96898497348573	255488.203125	false
27	215.00611454443037	232178.390625	false
28	215.04326710626606	173254.03125	false
29	215.08040837614774	95897.236328125	false
30	215.1174798100835	28691.259765625	false
31	215.7087466642098	54716.44140625	false
32	215.74587071542166	168835.03515625	false
33	215.78301962468893	211177.75	false
34	215.82015703135323	187613.44921875	false
35	215.85726840242887	139558.80859375	false
36	215.89446207528727	60458.02734375	false
37	215.931499191872	28000.16015625	false
38	216.56005208004967	32241.02734375	false
39	216.59721923219587	36130.0546875	false
40	216.63433447199853	33446.08203125	false
41	216.67145149005378	24774.201171875	false
42	228.49723208110964	1827937.8046875	false
43	249.92874698049684	41847.75390625	false
44	251.9267950643158	131392.375	false
45	273.96408826865945	28788.582763671875	false
46	305.04100111378284	161837.2255859375	false
47	306.02501176177134	121706.01123046875	false
48	329.0521745079857	21313.8330078125	false
49	345.0468711862591	173374.84521484375	false
50	357.983272266758	129196.10473632812	false
51	363.05742581361085	20595.458251953125	false
52	385.0068609561473	46584.8623046875	false
53	385.9909989052424	52381.73193359375	false
54	398.91344739964427	91649.55322265625	false
55	419.07248872840046	16845.4658203125	false
56	437.1378655353854	370981.55993652344	false
57	455.14856747005086	400139.93603515625	false
58	475.16186232331273	20569.484375	false
59	499.0388272538525	17194.181396484375	false
60	500.0226070849626	43747.00439453125	false
61	537.1173441641919	17647.279541015625	false
62	539.0440806216326	18187.463134765625	false
63	555.1288377894302	158525.95458984375	false
64	556.0272724305888	30836.732666015625	false
65	565.9150474718202	448673.68359375	true
66	567.9122485136513	176516.72233581543	false
67	570.1214286260404	25021.1533203125	false
68	610.082312637814	40690.425048828125	false
69	611.0658914201609	42171.834716796875	false
70	629.7890722820102	17990.5654296875	false
71	635.0773417482078	24918.00390625	false
72	650.0876001708828	17078.243896484375	false
73	650.4413932015412	16579.861572265625	false
