ppm_group	neutral_mass	intensity	is_precursor_deisotoped
0	204.26314472189594	32377.818359375	false
1	204.37457311319136	26676.623046875	false
2	212.0083934743562	499101.9140625	false
3	213.4946504312225	22832.734375	false
4	214.54628809294852	85072.3828125	false
5	214.59639074996622	86867.45703125	false
6	214.64647633628968	65172.958984375	false
7	214.69667282846245	26848.68359375	false
8	215.0204892673716	23290.505859375	false
9	228.48500801328385	32871.44921875	false
10	228.4874618430056	47871.515625	false
11	228.49544406958523	2198681.490234375	false
12	273.9641006433812	1302838.8249511719	false
13	287.0302430704785	38941.54150390625	false
14	288.01440251095937	70070.57299804688	false
15	305.04099868388545	411499.07849121094	false
16	306.02500905233245	1624301.7276611328	false
17	311.04166830500606	200156.39477539062	false
18	312.02568772007595	28767.8564453125	false
19	323.0514921477714	84930.505859375	false
20	324.035571078057	959427.0926513672	false
21	327.03635079023366	74771.5478515625	false
22	329.05218386529486	1478795.6862792969	false
23	330.03617956822364	622933.7955322266	false
24	345.0468381391561	707542.197265625	false
25	347.0625107078581	599289.8837890625	false
26	348.04650226625006	273915.0213623047	false
27	363.0573672969126	148559.5438232422	false
28	385.00690416411277	171262.73010253906	false
29	385.99101109523366	1070105.1733398438	false
30	390.5939718518649	24562.07568359375	false
31	391.00751179453783	44034.56787109375	false
32	404.00160677448116	103524.56640625	false
33	409.0182776766164	1239176.6999511719	false
34	410.0022512078899	992351.3753662109	false
35	419.07238773455924	106795.71337890625	false
36	420.05628880655587	208818.79931640625	false
37	425.01311562692416	648438.9012451172	false
38	428.01287477282705	144673.595703125	false
39	430.5766674840141	23669.642822265625	false
40	431.1726118503287	99743.68188476562	false
41	443.02358897819045	19658.7578125	false
42	443.08354880850754	246970.93798828125	false
43	444.0673977313748	120625.91381835938	false
44	459.0784253431619	157956.5517578125	false
45	475.16231356816877	350465.4697265625	false
46	482.0123112149469	49903.59521484375	false
47	493.1284653163299	172410.76171875	false
48	499.03871020336203	146104.02197265625	false
49	500.02261462885656	591130.3837890625	false
50	505.0393267714125	123710.28686523438	false
51	506.0236284586731	61585.420654296875	false
52	510.53389480506536	126732.02490234375	false
53	511.03533705044646	28733.4384765625	false
54	511.13903457529534	217572.56005859375	false
55	513.0887143112512	21855.375	false
56	521.0332423339688	47116.0537109375	false
57	521.906090995175	71732.84716796875	false
58	523.0498027549802	567837.3325195312	false
59	524.0339942657479	472450.1477050781	false
60	531.0993280438634	386223.1667480469	false
61	537.1181615062784	654800.7158203125	false
62	538.1215992646675	38604.57583790694	false
63	539.0447029487068	397444.1057128906	false
64	549.1100843916204	129443.20458984375	false
65	555.1191354534875	539606.3737792969	false
66	555.128900156996	932233.1420898438	false
67	556.1332632538507	220986.9340031031	false
68	567.0574896413526	82099.615234375	false
69	569.2164225059894	4659699.261230469	false
70	571.1053325280805	59325.710693359375	false
71	571.2117198042878	69034.11987304688	false
72	573.1212425401291	278228.5322265625	false
73	579.9888891606577	141924.88842773438	false
74	587.2269874253149	3112205.3903808594	false
75	589.1161096578386	606066.734375	false
76	593.0550411269562	205543.5517578125	false
77	595.1170610093941	78624.87548828125	false
78	596.1483118411995	103884.0576171875	false
79	603.0160764318072	168555.97802734375	false
80	607.159186190055	83893.0224609375	false
81	611.0657270487726	1254326.916015625	false
82	613.1273204756131	35096.4443359375	false
83	613.8281679599862	37530.05029296875	false
84	617.066606323427	339218.0830078125	false
85	619.0111865920999	185758.04296875	false
86	622.0102270401395	19441.7412109375	false
87	628.1386148565606	79335.29638671875	false
88	629.0762672014298	321627.68017578125	false
89	634.584977609439	203266.75390625	false
90	635.0769422429604	1968195.1110839844	false
91	643.5904637402502	39685.0771484375	false
92	649.1831614688151	23303.41162109375	false
93	651.0720148281705	614453.2331542969	false
94	651.1498727758429	1328925.7548828125	false
95	653.0881184831499	527914.2121582031	false
96	657.0727699317165	182108.06201171875	false
97	658.1042124249713	963882.2424316406	false
98	669.0823852186413	411451.6364746094	false
99	672.0827484112763	45503.0205078125	false
100	675.0833692661809	890787.7641601562	false
101	676.1146544323608	353049.91064453125	false
102	687.1256594728161	61343.04443359375	false
103	690.0954076128743	727065.1193847656	false
104	690.7894338556124	85218.21875	false
105	691.0319185494901	600804.1730957031	false
106	693.0933027324616	121434.638671875	false
107	696.0926063750608	22225.6787109375	false
108	697.0327763359993	312219.65625	false
109	701.2590499887385	245637.244140625	false
110	707.1436100840268	41075.478515625	false
111	708.1049398220442	39968.067138671875	false
112	709.0426265647035	93574.70043945312	false
113	713.2986755088964	472484.9694824219	false
114	715.0436374210234	893980.6376953125	false
115	719.1869211162176	182365.4833984375	false
116	720.0601050195405	212264.71557617188	false
117	720.1707380254604	215083.443359375	false
118	725.0974114153588	230001.22615811997	false
119	726.4956733179996	69503.6904296875	false
120	731.0381202019397	73348.0322265625	false
121	731.0971925542297	36150.1591796875	false
122	731.1160649418528	1062540.2333984375	false
123	731.5849545140624	42079.8544921875	false
124	737.0388144712751	194997.28393554688	false
125	737.1967328233052	27295.31298828125	false
126	738.0707218631833	525302.685546875	false
127	749.1083488093275	347557.7373046875	false
128	749.125702994468	57127.03369140625	false
129	750.4527146706158	168656.93599476563	false
130	752.0499112319055	156075.86181640625	false
131	755.0495911686738	967767.8759765625	false
132	763.0525724142456	26073.1689453125	false
133	763.1768234186364	2650283.4709472656	false
134	764.1797915640587	20549.213307861864	false
135	765.1827849258008	172893.14331054688	false
136	768.1204821983586	21593.6767578125	false
137	770.0607524040157	378318.0625	false
138	772.1355579558331	122803.39892578125	false
139	773.0596729638893	114430.12060546875	false
140	774.1060131965107	27475.987264820666	false
141	775.6151044494742	49793.771484375	false
142	780.1137588125716	157267.63671875	false
143	781.1874262912974	1789281.2126464844	false
144	781.2241346004852	53257.966064453125	false
145	783.6151676847413	52630.88724059623	false
146	789.1157411349238	176165.2939453125	false
147	793.1755215327588	106200.44555664062	false
148	795.2750975902695	1328587.9555664062	false
149	797.5376851801765	59410.77911060868	false
150	799.155925709408	116606.4775390625	false
151	805.0635322544689	412206.9494628906	false
152	807.8706230719811	37181.04633884127	false
153	811.0642482092677	241507.84130859375	false
154	811.620551033418	36067.6015625	false
155	813.2855515543847	8236328.142578125	false
156	815.1258880482847	120168.29296875	false
157	815.2925688770018	581644.9226074219	false
158	817.1654965046719	85289.9013671875	false
159	827.8626734143635	67740.11181640625	false
160	828.9478804267136	227257.4525799647	false
161	829.0747726023351	732698.2868652344	false
162	833.4356112322594	28153.69921875	false
163	834.089589667076	86389.99072265625	false
164	834.3501193314604	38405.1884765625	false
165	836.1469296417987	16891.093698043678	false
166	839.5858899976599	19294.07080078125	false
167	843.1431422594458	8307317.860839844	false
168	845.1492824816472	765229.78515625	false
169	847.3589872395639	70846.74560546875	false
170	851.0716900325801	157407.9033203125	false
171	852.1026693213446	260890.00927734375	false
172	855.9584034571748	1663072.9729053006	false
173	857.9849311091924	64440.11328125	false
174	859.3676184558817	24399.595703125	false
175	861.1544557416286	2899298.0517578125	false
176	863.0797574976988	28900.72119140625	false
177	863.1604514665362	143619.10986328125	false
178	863.5473793225603	95874.96725671821	false
179	866.1515055815737	22932.5302734375	false
180	869.0810581610026	620892.3017578125	false
181	874.4947607119709	63184.93175806198	false
182	875.2414651867766	1340906.7353515625	false
183	878.1620966496246	21284.48193359375	false
184	884.1626365330259	16105.359375	false
185	885.0297420533184	93807.224609375	false
186	886.7855463521246	25429.609375	false
187	891.031051179401	40256.14453125	false
188	893.2519032093313	8078315.428222656	false
189	895.2569608693507	631088.6726074219	false
190	900.159254236183	66877.443359375	false
191	909.040811118247	79778.5537109375	false
192	913.1843845167934	72236.1396484375	false
193	916.1526965278215	102650.453125	false
194	922.1085072766923	142334.544921875	false
195	923.0907351845125	31152.0263671875	false
196	925.2000751962463	20520.86328125	false
197	934.1634437137234	359370.2956542969	false
198	935.166961245341	59411.843503850476	false
199	940.1182206079858	880989.6455078125	false
200	940.1628874570413	95108.1611328125	false
201	941.0999461274055	584786.9943847656	false
202	943.1069975036054	54620.2275390625	false
203	946.1185502756605	275448.36572265625	false
204	949.0477098535399	144532.48095703125	false
205	956.6911766405334	622219.0244140625	false
206	957.1744877392395	2852905.9423828125	false
207	958.1282168222484	34972.9951171875	false
208	958.1778320047663	241726.4521484375	false
209	959.1095594831787	128435.728515625	false
210	959.1802792235577	260434.26049804688	false
211	962.1136923284661	44027.435546875	false
212	964.1292146123578	1024493.1665039062	false
213	966.1340040379372	19630.3603515625	false
214	971.262752713487	84677.8857421875	false
215	980.1240503873099	621866.5854492188	false
216	980.6251265850516	49722.912109375	false
217	982.1399328254671	219738.97265625	false
218	987.1566190572521	484542.5546875	false
219	991.6295249024954	21913.6953125	false
220	993.1509845288164	29650.986328125	false
221	996.1187587655793	420442.029296875	false
222	998.1330002446366	78243.275390625	false
223	1002.1163757791529	49852.416015625	false
224	1007.2846137224025	323983.43994140625	false
225	1009.6397363151208	39240.2021484375	false
226	1011.1425791093026	30064.1396484375	false
227	1012.1074709730754	40823.078125	false
228	1014.1300098559741	221569.54345703125	false
229	1018.1653730652129	20792.857421875	false
230	1020.0842232863811	116470.8271484375	false
231	1020.1309837025435	670113.4331054688	false
232	1021.0680985688438	455733.3566894531	false
233	1022.1353891864721	19653.91650390625	false
234	1026.084995902561	182406.56494140625	false
235	1028.524818547174	24725.1240234375	false
236	1033.685727155798	39185.9169921875	false
237	1034.5294848242033	155054.517578125	false
238	1034.8633946733164	86103.54638671875	false
239	1036.1855018252804	306195.6015625	false
240	1036.6842354966109	94466.7412109375	false
241	1037.1411981158208	2121263.544128418	false
242	1038.0740796342213	47581.306640625	false
