ppm_group	neutral_mass	intensity	is_precursor_deisotoped
0	212.0084214099029	269130.57421875	false
1	228.4949216421473	1278131.306640625	false
2	273.964125530854	573369.6263427734	false
3	288.0143458667395	75267.91674804688	false
4	305.04100281121515	279283.7687988281	false
5	306.02500194138366	494824.22802734375	false
6	311.0416806398639	142351.84619140625	false
7	323.05150847138054	86782.619140625	false
8	324.0355136769779	208876.2880859375	false
9	327.03662173776434	129359.49365234375	false
10	329.0522015238509	995705.4450683594	false
11	345.04694445749794	969971.7396240234	false
12	347.06250698366733	339838.3427734375	false
13	357.98321259235945	96410.80639648438	false
14	363.0574174548001	389815.71240234375	false
15	385.0070230961625	131470.38598632812	false
16	385.99103301300613	509348.04736328125	false
17	391.0076761308665	24041.677734375	false
18	404.0015824163184	116712.76171875	false
19	409.01823698297784	765960.5107421875	false
20	420.05644078375906	127352.17333984375	false
21	425.01315817874416	598742.3974609375	false
22	425.0732744319207	16083.3759765625	false
23	427.02875763583967	171320.16577148438	false
24	431.17299633923847	39319.953857421875	false
25	437.1378740449819	755786.0461425781	false
26	443.02372374523696	52780.79150390625	false
27	443.0835777610986	224315.06005859375	false
28	455.1484731123217	920952.1262207031	false
29	459.07838350699075	188511.10498046875	false
30	475.1624164467243	97225.333984375	false
31	482.0121469175151	52988.708984375	false
32	493.128174457366	18558.46240234375	false
33	499.03851571589854	51187.767333984375	false
34	500.02272169478437	348360.4873046875	false
35	505.0393488872805	97745.80541992188	false
36	511.1390266897118	44381.70849609375	false
37	521.0330933657676	28221.48974609375	false
38	523.0498096294832	548299.197265625	false
39	527.9684826825884	24479.13916015625	false
40	529.5526119398934	17834.795654296875	false
41	537.1181697695464	158507.84716796875	false
42	539.0443544610483	284808.30029296875	false
43	554.6277323022771	277847.92431640625	false
44	555.129003412966	831341.0612792969	false
45	565.9152877448458	78042.052734375	false
46	567.9123134343741	27227.420654296875	false
47	568.1601616710972	17900.71435546875	false
48	571.1056703035724	97303.23681640625	false
49	572.1372522309838	77303.8017578125	false
50	573.1215282474838	122922.61840820312	false
51	579.9887697200237	115268.46850585938	false
52	585.0054334902603	16695.814453125	false
53	586.5690554730771	59503.50341796875	false
54	589.1164138234362	52321.51611328125	false
55	594.1328742174999	102477.96044921875	false
56	596.1489781297238	42693.071533203125	false
57	603.0161012125452	187134.52612304688	false
58	612.1433355978235	203498.95581054688	false
59	616.0829944170569	110418.939453125	false
60	617.0667244929197	116812.50341796875	false
61	619.010919456922	91065.361328125	false
62	626.551723844233	18664.37451171875	false
63	633.0614513431286	138057.17041015625	false
64	634.0929799995505	483003.0012207031	false
65	635.077315228925	828797.3349609375	false
66	637.0832404449653	15153.46728515625	false
67	643.0738599241151	19003.0048828125	false
68	650.0879558416802	56493.090087890625	false
69	651.0720708120203	671834.2719726562	false
70	651.1497911316682	474624.4033203125	false
71	653.0886195041869	185831.267578125	false
72	654.096169878911	34032.080190655965	false
73	656.0884852160669	173471.599609375	false
74	657.7778866426999	47321.02490234375	false
75	658.104323089779	338680.51123046875	false
76	664.181259759773	17032.357421875	false
77	668.0987334622353	32925.165283203125	false
78	669.08302111865	190701.67626953125	false
79	671.5912188737129	18293.865234375	false
80	674.0991999086432	875361.8908691406	false
81	676.116508552322	76563.33935546875	false
82	691.0551720183248	15748.581787109375	false
83	692.1095980254503	299073.568359375	false
84	694.0793613516229	27643.2744140625	false
85	696.0483914746758	38925.736572265625	false
86	697.0334005356866	139557.74951171875	false
87	702.2188701544399	261054.24072265625	false
88	705.3550582736837	23655.1650390625	false
89	713.0281141252096	102183.17822265625	false
90	714.0595492734323	224762.5576171875	false
91	715.0437035502875	641151.4741210938	false
92	717.0480303865581	17501.012939453125	false
93	718.2031785768535	58594.295654296875	false
94	719.1877321386453	33278.88232421875	false
95	720.0612760171568	40948.257080078125	false
96	720.2293110007635	1864285.029296875	false
97	730.0535191247822	22414.790283203125	false
98	731.0383217914425	355586.2197265625	false
99	731.116653902044	245601.45458984375	false
100	732.0706547414064	36805.9658203125	false
101	733.0560423901121	143393.8388671875	false
102	736.0548820529477	172132.2333984375	false
103	736.2138451088337	15987.858642578125	false
104	738.0706443076933	310023.0712890625	false
105	740.5744612996375	22174.09375	false
106	746.0098391142881	20311.181640625	false
107	747.0931317371729	18800.82080078125	false
108	748.0693653990357	32012.02294921875	false
109	748.1257325774568	157022.78369140625	false
110	749.0495621035719	62969.518798828125	false
111	749.1084617059371	169506.888671875	false
112	754.065343164129	418354.35498046875	false
113	755.9462654539051	19593.333984375	true
114	756.0810439745059	26876.861328125	false
115	759.5846667416001	20661.5771484375	false
116	762.1930342977364	592708.6982421875	false
117	764.1207129450171	34204.530029296875	false
118	764.1984255651769	15516.801025390625	false
119	765.1037553279344	218045.7216796875	false
120	767.4605652473425	14266.334716796875	false
121	772.1359211958343	116661.484375	false
122	775.2242489185932	18543.478515625	false
123	780.2034777447888	294773.79150390625	false
124	782.1851899371152	256445.31005859375	false
125	788.1314377681507	270753.59619140625	false
126	788.2971879440177	14719.91357421875	false
127	798.4681174068188	14373.41845703125	false
128	798.6189148317962	15682.15234375	false
129	800.1956791766518	918002.1743164062	false
130	800.3916977795767	20591.2744140625	false
131	801.0993323197615	21126.2890625	false
132	809.7230399715987	17219.2890625	false
133	810.0822767473348	37892.995361328125	false
134	810.122329317048	17256.047607421875	false
135	811.0641626511909	65481.2900390625	false
136	818.6231137729861	122399.421875	false
137	827.06134733419	108935.81005859375	false
138	828.0911551565086	148048.92333984375	false
139	828.3086612434294	25005.41552734375	false
140	829.0744498684443	396076.193359375	false
141	842.1593609333345	1207124.93359375	false
142	844.16249893104	18069.51171875	false
143	845.0695832948148	350158.78173828125	false
144	850.0867305279469	95292.7783203125	false
145	852.1023863856258	250688.9588651958	false
146	855.190670673329	30565.2666015625	false
147	860.1697623867254	419575.078125	false
148	863.0802653557279	15370.62646484375	false
149	868.0975550351457	297226.4377441406	false
150	868.1240597825913	34953.7734375	false
151	878.6311979540073	24854.78076171875	false
152	878.9048313332396	23423.894191828207	false
153	882.1488496270742	16262.668701171875	false
154	882.3337211897228	34413.95850954608	false
155	882.4320978368461	42452.24264706683	false
156	883.1790320541644	210001.697265625	false
